Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2/13/1991,60,60.25,58,60,2281700,0,1,1.790083249,1.79754193,1.730413808,1.790083249,63887600
2/12/1991,61,61.25,59.38,60,2006700,0,1,1.81991797,1.82737665,1.771585722,1.790083249,56187600
2/11/1991,60,61.5,59.75,61.38,2884200,0,1,1.790083249,1.834835331,1.782624569,1.831255164,80757600
2/8/1991,57.5,60.25,57.5,59.88,2799600,0,1,1.715496447,1.79754193,1.715496447,1.786503083,78388800
2/7/1991,57,58.75,55.75,57.75,4644400,0,1,1.700579087,1.752789848,1.663285686,1.722955128,130043200
2/6/1991,57.75,58.25,56.5,56.88,1987200,0,1,1.722955128,1.737872488,1.685661726,1.69699892,55641600
2/5/1991,55.25,58,54.75,57.75,3179600,0,1,1.648368325,1.730413808,1.633450965,1.722955128,89028800
2/4/1991,55.75,56,55,55.25,2391500,0,1,1.663285686,1.670744366,1.640909645,1.648368325,66962000
2/1/1991,55.5,57.88,55.5,55.75,3969200,0,1,1.655827006,1.726833641,1.655827006,1.663285686,111137600
1/31/1991,55.5,56,54.75,55.5,2166000,0,1,1.655827006,1.670744366,1.633450965,1.655827006,60648000
1/30/1991,53.25,55.75,53.25,55.5,3006900,0,1,1.588698884,1.663285686,1.588698884,1.655827006,84193200
1/29/1991,54.25,54.5,52.25,53.75,1924600,0,1,1.618533605,1.625992285,1.558864163,1.603616244,53888800
1/28/1991,53.25,55.25,53.25,54.5,2441800,0,1,1.588698884,1.648368325,1.588698884,1.625992285,68370400
1/25/1991,52,53.63,52,53.5,1998300,0,1,1.551405483,1.600036078,1.551405483,1.596157564,55952400
1/24/1991,51.5,52.75,51.5,52.13,2088700,0,1,1.536488122,1.573781523,1.536488122,1.555283996,58483600
1/23/1991,51.25,52.25,51,51.75,2180900,0,1,1.529029442,1.558864163,1.521570762,1.543946803,61065200
1/22/1991,51,52.5,50.5,51.25,3819000,0,1,1.521570762,1.566322843,1.506653402,1.529029442,106932000
1/21/1991,49.75,51.5,49.75,50.75,2895600,0,1,1.484277361,1.536488122,1.484277361,1.514112082,81076800
1/18/1991,48.75,50.75,48.5,50.25,8421800,0,1,1.45444264,1.514112082,1.44698396,1.499194721,235810400
1/17/1991,52.5,52.75,49,51.25,5282800,0,1,1.566322843,1.573781523,1.46190132,1.529029442,147918400
1/16/1991,47,50,46.75,49.75,3487800,0,1,1.402231879,1.491736041,1.394773198,1.484277361,97658400
1/15/1991,46.5,46.75,46,46.75,1714800,0,1,1.387314518,1.394773198,1.372397158,1.394773198,48014400
1/14/1991,46,46.75,46,46.25,1882500,0,1,1.372397158,1.394773198,1.372397158,1.379855838,52710000
1/11/1991,47,47.25,46,47,2746900,0,1,1.402231879,1.409690559,1.372397158,1.402231879,76913200
1/10/1991,45.75,47.25,45.75,47.13,3886800,0,1,1.364938478,1.409690559,1.364938478,1.406110392,108830400
1/9/1991,44.25,46,43.75,45.25,4172000,0,1,1.320186396,1.372397158,1.305269036,1.350021117,116816000
1/8/1991,43.75,43.88,42.5,43.25,1952600,0,1,1.305269036,1.30914755,1.267975635,1.290351676,54672800
1/7/1991,43,45.25,43,43.25,2775000,0,1,1.282892995,1.350021117,1.282892995,1.290351676,77700000
1/4/1991,43,44.25,43,43.25,1263600,0,1,1.282892995,1.320186396,1.282892995,1.290351676,35380800
1/3/1991,43.5,44.25,43,43,1340900,0,1,1.297810356,1.320186396,1.282892995,1.282892995,37545200
1/2/1991,42.75,44,42,43.5,1383800,0,1,1.275434315,1.312727716,1.253058275,1.297810356,38746400
12/31/1990,43,43.25,42.75,43,395300,0,1,1.282892995,1.290351676,1.275434315,1.282892995,11068400
12/28/1990,43.25,43.5,42.75,43,570800,0,1,1.290351676,1.297810356,1.275434315,1.282892995,15982400
12/27/1990,43.25,44,43.25,43.5,871900,0,1,1.290351676,1.312727716,1.290351676,1.297810356,24413200
12/26/1990,44,44.25,43,43.75,920300,0,1,1.312727716,1.320186396,1.282892995,1.305269036,25768400
12/24/1990,44.75,45,44,44,524300,0,1,1.335103757,1.342562437,1.312727716,1.312727716,14680400
12/21/1990,44.25,45.25,43.5,45,3090500,0,1,1.320186396,1.350021117,1.297810356,1.342562437,86534000
12/20/1990,41.25,44.5,41.25,44,3581000,0,1,1.230682234,1.327645077,1.230682234,1.312727716,100268000
12/19/1990,42.5,42.5,41.13,41.88,1255900,0,1,1.267975635,1.267975635,1.227102067,1.249478108,35165200
12/18/1990,41,42.5,40.75,42.25,1973100,0,1,1.223223554,1.267975635,1.215764874,1.260516955,55246800
12/17/1990,39,40.5,39,40.13,1170600,0,1,1.163554112,1.208306193,1.163554112,1.197267347,32776800
12/14/1990,40.25,40.5,39.5,39.88,777400,0,1,1.200847513,1.208306193,1.178471472,1.189808666,21767200
12/13/1990,39.5,41,39.5,40.75,1435100,0,1,1.178471472,1.223223554,1.178471472,1.215764874,40182800
12/12/1990,39.75,40,39,39.63,2163900,0,1,1.185930153,1.193388833,1.163554112,1.182349986,60589200
12/11/1990,41.25,41.5,40,40,3106100,0,1,1.230682234,1.238140914,1.193388833,1.193388833,86970800
12/10/1990,42.25,42.5,41.5,41.75,2237400,0,1,1.260516955,1.267975635,1.238140914,1.245599594,62647200
12/7/1990,41,42.75,41,42.5,2943400,0,1,1.223223554,1.275434315,1.223223554,1.267975635,82415200
12/6/1990,41.25,41.75,40.5,41.25,4752200,0,1,1.230682234,1.245599594,1.208306193,1.230682234,133061600
12/5/1990,38.5,40.25,37.88,40.13,1949900,0,1,1.148636752,1.200847513,1.130139225,1.197267347,54597200
12/4/1990,37.5,38.75,37.5,38.5,1358500,0,1,1.118802031,1.156095432,1.118802031,1.148636752,38038000
12/3/1990,37.25,38.25,37,38.13,1476800,0,1,1.111343351,1.141178071,1.10388467,1.137597905,41350400
11/30/1990,36.25,37.25,36.25,36.75,1084900,0,1,1.08150863,1.111343351,1.08150863,1.09642599,30377200
11/29/1990,37,37,36.25,36.75,1131300,0,1,1.10388467,1.10388467,1.08150863,1.09642599,31676400
11/28/1990,37.75,38.5,36.75,36.75,1561700,0,1,1.126260711,1.148636752,1.09642599,1.09642599,43727600
11/27/1990,37,38.25,36.75,37.5,1469500,0,1,1.10388467,1.141178071,1.09642599,1.118802031,41146000
11/26/1990,36,37,36,36.75,727300,0,1,1.07404995,1.10388467,1.07404995,1.09642599,20364400
11/23/1990,36.25,37,36,36.38,475000,0,1,1.08150863,1.10388467,1.07404995,1.085387144,13300000
11/21/1990,35.25,36.25,34.75,36.13,1100100,0,1,1.051673909,1.08150863,1.036756549,1.077928463,30802800
11/20/1990,36.5,36.75,35.25,35.5,1371700,0,1,1.08896731,1.09642599,1.051673909,1.059132589,38407600
11/19/1990,35.5,36.38,35.25,36.38,1999200,0,1,1.059132589,1.085387144,1.051673909,1.085387144,55977600
11/16/1990,35.75,36,34.75,35.13,1634000,0.12,1,1.066591269,1.07404995,1.036756549,1.048093742,45752000
11/15/1990,36.75,37,35.5,36,1444400,0,1,1.092693476,1.100126765,1.055527031,1.070393609,40443200
11/14/1990,35.75,37.25,35.75,37,1703100,0,1,1.06296032,1.107560054,1.06296032,1.100126765,47686800
11/13/1990,36.25,36.5,35.75,36,1267400,0,1,1.077826898,1.085260187,1.06296032,1.070393609,35487200
11/12/1990,35.5,36.75,35.25,36.25,1295100,0,1,1.055527031,1.092693476,1.048093742,1.077826898,36262800
11/9/1990,35,35.75,34.5,35.5,1769900,0,1,1.040660454,1.06296032,1.025793876,1.055527031,49557200
11/8/1990,33,35,33,34.5,1779000,0,1,0.981194142,1.040660454,0.981194142,1.025793876,49812000
11/7/1990,33.5,33.75,32.63,33.25,1812300,0,1,0.99606072,1.003494009,0.970192874,0.988627431,50744400
11/6/1990,33.5,34.5,33.25,33.5,1649700,0,1,0.99606072,1.025793876,0.988627431,0.99606072,46191600
11/5/1990,32.25,33.5,32,33.25,1647100,0,1,0.958894275,0.99606072,0.951460986,0.988627431,46118800
11/2/1990,30.5,32.38,30.5,31.75,1326900,0,1,0.906861252,0.962759585,0.906861252,0.944027697,37153200
11/1/1990,30.5,31,29.75,30.5,809400,0,1,0.906861252,0.92172783,0.884561386,0.906861252,22663200
10/31/1990,30.5,31.87,30.25,30.75,1328200,0,1,0.906861252,0.947595676,0.899427963,0.914294541,37189600
10/30/1990,29.75,30.75,28.87,30.37,875400,0,1,0.884561386,0.914294541,0.858396208,0.902995942,24511200
10/29/1990,30.25,30.5,29.75,29.87,1102500,0,1,0.899427963,0.906861252,0.884561386,0.888129364,30870000
10/26/1990,29.75,31.25,29.75,30,1198200,0,1,0.884561386,0.929161119,0.884561386,0.891994674,33549600
10/25/1990,30.25,31.25,29.62,30,1370200,0,1,0.899427963,0.929161119,0.880696075,0.891994674,38365600
10/24/1990,30.75,31,30,30.5,1266300,0,1,0.914294541,0.92172783,0.891994674,0.906861252,35456400
10/23/1990,31,31.5,30.25,31,1491500,0,1,0.92172783,0.936594408,0.899427963,0.92172783,41762000
10/22/1990,31.5,31.5,30.5,31.12,2256600,0,1,0.936594408,0.936594408,0.906861252,0.925295809,63184800
10/19/1990,31.25,31.75,30.25,31.37,8336900,0,1,0.929161119,0.944027697,0.899427963,0.932729098,233433200
10/18/1990,26.5,28.75,26.5,28.5,2812500,0,1,0.787928629,0.85482823,0.787928629,0.847394941,78750000
10/17/1990,25.25,26.5,25,26.5,2759500,0,1,0.750762184,0.787928629,0.743328895,0.787928629,77266000
10/16/1990,27.5,27.5,24.25,25,2725300,0,1,0.817661785,0.817661785,0.721029029,0.743328895,76308400
10/15/1990,28.5,28.75,26.62,27.75,1794800,0,1,0.847394941,0.85482823,0.791496608,0.825095074,50254400
10/12/1990,28.25,28.5,27,28.25,2041500,0,1,0.839961652,0.847394941,0.802795207,0.839961652,57162000
10/11/1990,26.75,27.87,25.5,27.75,1839100,0,1,0.795361918,0.828663053,0.758195473,0.825095074,51494800
10/10/1990,27.25,28,26,26.5,1320600,0,1,0.810228496,0.832528363,0.773062051,0.787928629,36976800
10/9/1990,28.5,29,27.75,28,1076600,0,1,0.847394941,0.862261519,0.825095074,0.832528363,30144800
10/8/1990,28.75,29.25,28.25,29.12,549400,0,1,0.85482823,0.869694808,0.839961652,0.865829497,15383200
10/5/1990,27,28.75,27,28,888300,0,1,0.802795207,0.85482823,0.802795207,0.832528363,24872400
10/4/1990,26.75,28,26.25,28,1906200,0,1,0.795361918,0.832528363,0.78049534,0.832528363,53373600
10/3/1990,29.75,29.75,26.75,27,2395000,0,1,0.884561386,0.884561386,0.795361918,0.802795207,67060000
10/2/1990,31,32,29.5,29.62,2419500,0,1,0.92172783,0.951460986,0.877128097,0.880696075,67746000
10/1/1990,29.5,31,29.25,30.5,1389800,0,1,0.877128097,0.92172783,0.869694808,0.906861252,38914400
9/28/1990,28.5,29,27.25,29,1571800,0,1,0.847394941,0.862261519,0.810228496,0.862261519,44010400
9/27/1990,30,30.5,28,28.25,1270900,0,1,0.891994674,0.906861252,0.832528363,0.839961652,35585200
9/26/1990,30,30.5,29.75,29.75,840500,0,1,0.891994674,0.906861252,0.884561386,0.884561386,23534000
9/25/1990,30.5,30.75,29.25,30,1410300,0,1,0.906861252,0.914294541,0.869694808,0.891994674,39488400
9/24/1990,31.5,31.5,29.75,30.25,1236600,0,1,0.936594408,0.936594408,0.884561386,0.899427963,34624800
9/21/1990,32,32.5,31,31.5,1373800,0,1,0.951460986,0.966327564,0.92172783,0.936594408,38466400
9/20/1990,32.25,32.25,31.25,31.62,901200,0,1,0.958894275,0.958894275,0.929161119,0.940162387,25233600
9/19/1990,33.25,33.75,32,32.5,1629100,0,1,0.988627431,1.003494009,0.951460986,0.966327564,45614800
9/18/1990,33.75,33.75,33,33.38,1112600,0,1,1.003494009,1.003494009,0.981194142,0.992492741,31152800
9/17/1990,34,35.25,33.5,33.75,693500,0,1,1.010927298,1.048093742,0.99606072,1.003494009,19418000
9/14/1990,33.5,34.25,33.25,34,1017100,0,1,0.99606072,1.018360587,0.988627431,1.010927298,28478800
9/13/1990,34.5,34.75,33,33.75,868400,0,1,1.025793876,1.033227165,0.981194142,1.003494009,24315200
9/12/1990,34.5,34.5,33.5,34,896500,0,1,1.025793876,1.025793876,0.99606072,1.010927298,25102000
9/11/1990,36,36.13,33.75,34,1591700,0,1,1.070393609,1.07425892,1.003494009,1.010927298,44567600
9/10/1990,37,37,35.75,35.75,678400,0,1,1.100126765,1.100126765,1.06296032,1.06296032,18995200
9/7/1990,35.5,36.75,35.13,36.38,519400,0,1,1.055527031,1.092693476,1.044525764,1.081692209,14543200
9/6/1990,35.5,36,35.25,35.75,782400,0,1,1.055527031,1.070393609,1.048093742,1.06296032,21907200
9/5/1990,37.25,37.25,35.75,36,571900,0,1,1.107560054,1.107560054,1.06296032,1.070393609,16013200
9/4/1990,36.5,37.5,36.5,37,738800,0,1,1.085260187,1.114993343,1.085260187,1.100126765,20686400
8/31/1990,36,37.25,36,37,888000,0,1,1.070393609,1.107560054,1.070393609,1.100126765,24864000
8/30/1990,37.25,37.5,36,36.25,1094600,0,1,1.107560054,1.114993343,1.070393609,1.077826898,30648800
8/29/1990,38,38.13,36.75,37.25,1347600,0,1,1.129859921,1.133725231,1.092693476,1.107560054,37732800
8/28/1990,37.5,38.38,37.25,38.13,716000,0,1,1.114993343,1.14115852,1.107560054,1.133725231,20048000
8/27/1990,36.75,38,36.25,37.75,1048800,0,1,1.092693476,1.129859921,1.077826898,1.122426632,29366400
8/24/1990,35.25,36,34.75,35.5,655500,0,1,1.048093742,1.070393609,1.033227165,1.055527031,18354000
8/23/1990,34.25,35,33.5,34.5,1283000,0,1,1.018360587,1.040660454,0.99606072,1.025793876,35924000
8/22/1990,37,37,34.88,35.13,1095700,0,1,1.100126765,1.100126765,1.037092475,1.044525764,30679600
8/21/1990,35.75,36.75,35.25,36.25,1437900,0,1,1.06296032,1.092693476,1.048093742,1.077826898,40261200
8/20/1990,36.5,37.5,36.25,36.75,670200,0.11,1,1.085260187,1.114993343,1.077826898,1.092693476,18765600
8/17/1990,38.5,38.5,35.75,36.5,2197400,0,1,1.141310332,1.141310332,1.059788165,1.082021484,61527200
8/16/1990,39,39.63,38.5,38.5,1106200,0,1,1.156132544,1.174808531,1.141310332,1.141310332,30973600
8/15/1990,40,40.25,39.25,39.25,821900,0,1,1.185776968,1.193188074,1.16354365,1.16354365,23013200
8/14/1990,40,40,39.25,39.75,876500,0,1,1.185776968,1.185776968,1.16354365,1.178365862,24542000
8/13/1990,38,40,37.88,39.88,1393900,0,1,1.12648812,1.185776968,1.122930789,1.182219637,39029200
8/10/1990,38.75,39.25,38.25,38.75,917000,0,1,1.148721438,1.16354365,1.133899226,1.148721438,25676000
8/9/1990,40.25,40.5,39.25,39.5,860600,0,1,1.193188074,1.20059918,1.16354365,1.170954756,24096800
8/8/1990,39.5,40.75,39.5,40.13,915500,0,1,1.170954756,1.208010286,1.170954756,1.189630743,25634000
8/7/1990,40.25,40.63,38.75,39.5,1772600,0,1,1.193188074,1.204452955,1.148721438,1.170954756,49632800
8/6/1990,39,40.5,38.5,39.5,1604100,0,1,1.156132544,1.20059918,1.141310332,1.170954756,44914800
8/3/1990,43.5,43.75,39.75,41.25,2401500,0,1,1.289532453,1.296943559,1.178365862,1.222832498,67242000
8/2/1990,41.25,43.75,41.25,43.5,1992200,0,1,1.222832498,1.296943559,1.222832498,1.289532453,55781600
8/1/1990,42,42.75,41.5,42.38,834900,0,1,1.245065817,1.267299135,1.230243605,1.256330698,23377200
7/31/1990,42.5,42.75,41.5,42,857200,0,1,1.259888029,1.267299135,1.230243605,1.245065817,24001600
7/30/1990,40.75,42.5,40.75,42.38,763000,0,1,1.208010286,1.259888029,1.208010286,1.256330698,21364000
7/27/1990,41.25,41.75,40.5,41.38,556400,0,1,1.222832498,1.237654711,1.20059918,1.226686274,15579200
7/26/1990,42.25,42.5,41,41.38,717300,0,1,1.252476923,1.259888029,1.215421392,1.226686274,20084400
7/25/1990,42,43.25,41.75,42.25,936800,0,1,1.245065817,1.282121347,1.237654711,1.252476923,26230400
7/24/1990,42,42.25,41,42.13,1731400,0,1,1.245065817,1.252476923,1.215421392,1.248919592,48479200
7/23/1990,41,41.75,40,41.5,2412400,0,1,1.215421392,1.237654711,1.185776968,1.230243605,67547200
7/20/1990,42,42.5,40.75,41,1712900,0,1,1.245065817,1.259888029,1.208010286,1.215421392,47961200
7/19/1990,40.75,42.5,40,41.75,5232000,0,1,1.208010286,1.259888029,1.185776968,1.237654711,146496000
7/18/1990,44.5,45,43,44.63,2574700,0,1,1.319176877,1.333999089,1.274710241,1.323030652,72091600
7/17/1990,45.75,46,44,44.25,1221900,0,1,1.356232407,1.363643513,1.304354665,1.311765771,34213200
7/16/1990,46.75,47.13,45.25,45.63,1604500,0,1,1.385876832,1.397141713,1.341410195,1.352675077,44926000
7/13/1990,47.5,47.75,46.75,46.75,2062300,0,1,1.40811015,1.415521256,1.385876832,1.385876832,57744400
7/12/1990,46.75,47.5,46.5,47.38,1629200,0,1,1.385876832,1.40811015,1.378465726,1.404552819,45617600
7/11/1990,46.75,47,45.75,47,2197800,0,1,1.385876832,1.393287938,1.356232407,1.393287938,61538400
7/10/1990,47,47.5,46.75,47,3227000,0,1,1.393287938,1.40811015,1.385876832,1.393287938,90356000
7/9/1990,45,47,44.75,46.63,2816600,0,1,1.333999089,1.393287938,1.326587983,1.382319501,78864800
7/6/1990,43.5,45,43.25,44.75,1866600,0,1,1.289532453,1.333999089,1.282121347,1.326587983,52264800
7/5/1990,43.75,44.25,43.25,43.5,959500,0,1,1.296943559,1.311765771,1.282121347,1.289532453,26866000
7/3/1990,43.88,44.5,43.75,44,888400,0,1,1.300797334,1.319176877,1.296943559,1.304354665,24875200
7/2/1990,44.5,44.5,43.75,44,1209000,0,1,1.319176877,1.319176877,1.296943559,1.304354665,33852000
6/29/1990,43,44.88,42.75,44.75,2903500,0,1,1.274710241,1.330441758,1.267299135,1.326587983,81298000
6/28/1990,42.75,43.25,41.75,43,2231600,0,1,1.267299135,1.282121347,1.237654711,1.274710241,62484800
6/27/1990,40.75,42,40.25,41.5,868100,0,1,1.208010286,1.245065817,1.193188074,1.230243605,24306800
6/26/1990,41.75,42,40.38,40.63,1136200,0,1,1.237654711,1.245065817,1.197041849,1.204452955,31813600
6/25/1990,41.5,41.75,40.25,41.25,1089300,0,1,1.230243605,1.237654711,1.193188074,1.222832498,30500400
6/22/1990,42,42.63,41.25,41.5,2535500,0,1,1.245065817,1.263741804,1.222832498,1.230243605,70994000
6/21/1990,40,42,40,41.88,1862500,0,1,1.185776968,1.245065817,1.185776968,1.241508486,52150000
6/20/1990,39.88,40.25,39.75,40,1381600,0,1,1.182219637,1.193188074,1.178365862,1.185776968,38684800
6/19/1990,39,39.75,38.38,39.63,1403800,0,1,1.156132544,1.178365862,1.137753001,1.174808531,39306400
6/18/1990,39.25,39.5,39,39.25,994600,0,1,1.16354365,1.170954756,1.156132544,1.16354365,27848800
6/15/1990,39.75,40,39.13,39.5,1287000,0,1,1.178365862,1.185776968,1.159986319,1.170954756,36036000
6/14/1990,40,40.25,39.25,39.75,1252900,0,1,1.185776968,1.193188074,1.16354365,1.178365862,35081200
6/13/1990,40.38,40.75,39.75,39.75,1240600,0,1,1.197041849,1.208010286,1.178365862,1.178365862,34736800
6/12/1990,39.13,40.5,38.75,40.5,1473500,0,1,1.159986319,1.20059918,1.148721438,1.20059918,41258000
6/11/1990,37.75,39,37.75,39,1409800,0,1,1.119077014,1.156132544,1.119077014,1.156132544,39474400
6/8/1990,38.5,38.5,37.5,38.25,2981100,0,1,1.141310332,1.141310332,1.111665908,1.133899226,83470800
6/7/1990,39.5,39.75,38.5,39,1664600,0,1,1.170954756,1.178365862,1.141310332,1.156132544,46608800
6/6/1990,39,39.5,38.75,39.5,1890600,0,1,1.156132544,1.170954756,1.148721438,1.170954756,52936800
6/5/1990,41,41,39,39.5,2673500,0,1,1.215421392,1.215421392,1.156132544,1.170954756,74858000
6/4/1990,40.75,41,39.75,40.75,1602000,0,1,1.208010286,1.215421392,1.178365862,1.208010286,44856000
6/1/1990,41.38,42,40.75,40.75,1403900,0,1,1.226686274,1.245065817,1.208010286,1.208010286,39309200
5/31/1990,41.5,41.5,41,41.25,920400,0,1,1.230243605,1.230243605,1.215421392,1.222832498,25771200
5/30/1990,41.63,41.75,41.25,41.38,2471600,0,1,1.23409738,1.237654711,1.222832498,1.226686274,69204800
5/29/1990,40,41.25,39.25,41,2171500,0,1,1.185776968,1.222832498,1.16354365,1.215421392,60802000
5/25/1990,39.5,40.75,39,40,2886800,0,1,1.170954756,1.208010286,1.156132544,1.185776968,80830400
5/24/1990,42.25,42.25,41.5,42,1322600,0,1,1.252476923,1.252476923,1.230243605,1.245065817,37032800
5/23/1990,41.25,42.5,41.25,42,1852800,0,1,1.222832498,1.259888029,1.222832498,1.245065817,51878400
5/22/1990,40.13,41.5,40,41.38,2688300,0,1,1.189630743,1.230243605,1.185776968,1.226686274,75272400
5/21/1990,39.5,40,38.75,39.5,2343600,0.11,1,1.170954756,1.185776968,1.148721438,1.170954756,65620800
5/18/1990,41.25,41.5,39.5,39.75,2307700,0,1,1.219436599,1.226827124,1.167702925,1.17509345,64615600
5/17/1990,41.75,42.25,41,41.5,1371300,0,1,1.234217649,1.248998698,1.212046074,1.226827124,38396400
5/16/1990,41.75,41.75,41,41.63,779500,0,1,1.234217649,1.234217649,1.212046074,1.230670197,21826000
5/15/1990,41.38,42,41,41.75,1333800,0,1,1.223279672,1.241608174,1.212046074,1.234217649,37346400
5/14/1990,42.75,42.75,41.25,41.75,2021300,0,1,1.263779748,1.263779748,1.219436599,1.234217649,56596400
5/11/1990,41.38,42.75,40.75,42.63,1921800,0,1,1.223279672,1.263779748,1.204655549,1.260232296,53810400
5/10/1990,41.75,41.75,40.5,41.38,1598600,0,1,1.234217649,1.234217649,1.197265025,1.223279672,44760800
5/9/1990,41.63,42,41.25,41.88,868200,0,1,1.230670197,1.241608174,1.219436599,1.238060722,24309600
5/8/1990,41,42,41,41.75,1004100,0,1,1.212046074,1.241608174,1.212046074,1.234217649,28114800
5/7/1990,39.75,41.75,39.75,41.5,1214200,0,1,1.17509345,1.234217649,1.17509345,1.226827124,33997600
5/4/1990,40,40.75,39.25,40,1513700,0,1,1.182483975,1.204655549,1.1603124,1.182483975,42383600
5/3/1990,39.75,40.25,39.75,40,1484900,0,1,1.17509345,1.1898745,1.17509345,1.182483975,41577200
5/2/1990,39.75,40,39.25,39.75,1209200,0,1,1.17509345,1.182483975,1.1603124,1.17509345,33857600
5/1/1990,39.75,40,39.38,39.63,1460800,0,1,1.17509345,1.182483975,1.164155473,1.171545998,40902400
4/30/1990,39.25,39.75,39,39.38,1217800,0,1,1.1603124,1.17509345,1.152921876,1.164155473,34098400
4/27/1990,39,39.5,38.75,39.13,1039400,0,1,1.152921876,1.167702925,1.145531351,1.156764948,29103200
4/26/1990,39,39.5,38.13,38.88,1269300,0,1,1.152921876,1.167702925,1.127202849,1.149374424,35540400
4/25/1990,38.75,39,38.25,38.75,1183700,0,1,1.145531351,1.152921876,1.130750301,1.145531351,33143600
4/24/1990,40,40.5,38.5,38.75,2711900,0,1,1.182483975,1.197265025,1.138140826,1.145531351,75933200
4/23/1990,40.25,40.5,39.5,39.75,1146000,0,1,1.1898745,1.197265025,1.167702925,1.17509345,32088000
4/20/1990,40.88,41.5,39.75,40.25,2888600,0,1,1.208498622,1.226827124,1.17509345,1.1898745,80880800
4/19/1990,41.75,43.13,40,40.25,4298900,0,1,1.234217649,1.275013346,1.182483975,1.1898745,120369200
4/18/1990,43.25,43.75,42.5,43.25,1727200,0,1,1.278560798,1.293341848,1.256389223,1.278560798,48361600
4/17/1990,43.25,43.5,42.75,43.25,1170600,0,1,1.278560798,1.285951323,1.263779748,1.278560798,32776800
4/16/1990,43.5,44.25,43.25,43.75,2025800,0,1,1.285951323,1.308122897,1.278560798,1.293341848,56722400
4/12/1990,43,44,42.5,43.25,1891100,0,1,1.271170273,1.300732372,1.256389223,1.278560798,52950800
4/11/1990,41.5,43,41.5,42.5,1903200,0,1,1.226827124,1.271170273,1.226827124,1.256389223,53289600
4/10/1990,41.25,42,41,41.25,1172500,0,1,1.219436599,1.241608174,1.212046074,1.219436599,32830000
4/9/1990,39.75,41.5,39.5,41.13,941800,0,1,1.17509345,1.226827124,1.167702925,1.215889147,26370400
4/6/1990,40.25,41.25,39.75,39.88,1055700,0,1,1.1898745,1.219436599,1.17509345,1.178936523,29559600
4/5/1990,41,41.25,40,40.25,966000,0,1,1.212046074,1.219436599,1.182483975,1.1898745,27048000
4/4/1990,41.5,42,40.75,41.25,1336900,0,1,1.226827124,1.241608174,1.204655549,1.219436599,37433200
4/3/1990,40.5,41.75,40.5,41.75,1247400,0,1,1.197265025,1.234217649,1.197265025,1.234217649,34927200
4/2/1990,40,40.63,39.5,40.25,1328300,0,1,1.182483975,1.201108097,1.167702925,1.1898745,37192400
3/30/1990,40,41,40,40.25,1994200,0,1,1.182483975,1.212046074,1.182483975,1.1898745,55837600
3/29/1990,41,41.5,40.75,41.13,865100,0,1,1.212046074,1.226827124,1.204655549,1.215889147,24222800
3/28/1990,42,42.13,41,41.25,919100,0,1,1.241608174,1.245451247,1.212046074,1.219436599,25734800
3/27/1990,42,42.25,41.25,42,755400,0,1,1.241608174,1.248998698,1.219436599,1.241608174,21151200
3/26/1990,42.5,43.38,42,42.25,1143400,0,1,1.256389223,1.282403871,1.241608174,1.248998698,32015200
3/23/1990,41.25,43,41,42.25,2035600,0,1,1.219436599,1.271170273,1.212046074,1.248998698,56996800
3/22/1990,41.75,42.25,40.75,40.75,2068400,0,1,1.234217649,1.248998698,1.204655549,1.204655549,57915200
3/21/1990,41.25,42.25,41.25,41.63,1363700,0,1,1.219436599,1.248998698,1.219436599,1.230670197,38183600
3/20/1990,42.25,43,40.75,41.38,3493900,0,1,1.248998698,1.271170273,1.204655549,1.223279672,97829200
3/19/1990,40.5,42.5,40,42.38,3855300,0,1,1.197265025,1.256389223,1.182483975,1.252841771,107948400
3/16/1990,40,40.75,39.13,40.25,5756800,0,1,1.182483975,1.204655549,1.156764948,1.1898745,161190400
3/15/1990,36.5,38,36.5,36.75,1073500,0,1,1.079016627,1.123359776,1.079016627,1.086407152,30058000
3/14/1990,36.75,37.25,36.5,37,908800,0,1,1.086407152,1.101188202,1.079016627,1.093797677,25446400
3/13/1990,36.5,37.25,36.25,36.88,1326600,0,1,1.079016627,1.101188202,1.071626102,1.090250225,37144800
3/12/1990,37.25,37.5,36.25,36.63,1463900,0,1,1.101188202,1.108578726,1.071626102,1.0828597,40989200
3/9/1990,36.75,37.5,36.25,36.88,2057800,0,1,1.086407152,1.108578726,1.071626102,1.090250225,57618400
3/8/1990,35.75,37,35,36.75,1998600,0,1,1.056845053,1.093797677,1.034673478,1.086407152,55960800
3/7/1990,35,36,35,35.38,1823400,0,1,1.034673478,1.064235577,1.034673478,1.045907076,51055200
3/6/1990,35,35.25,34.5,35.25,1393000,0,1,1.034673478,1.042064003,1.019892428,1.042064003,39004000
3/5/1990,33.5,34.75,33.5,34.5,1629200,0,1,0.990330329,1.027282953,0.990330329,1.019892428,45617600
3/2/1990,33.5,34.75,33.25,33.75,936600,0,1,0.990330329,1.027282953,0.982939804,0.997720854,26224800
3/1/1990,33.5,34.75,33.25,34.25,1820500,0,1,0.990330329,1.027282953,0.982939804,1.012501903,50974000
2/28/1990,33.5,34,33.25,34,976200,0,1,0.990330329,1.005111379,0.982939804,1.005111379,27333600
2/27/1990,34,34.25,33.5,33.5,660300,0,1,1.005111379,1.012501903,0.990330329,0.990330329,18488400
